,Protein_key,Sequence_Length,Aromaticity,Sec_Struct_Helix,Sec_Struct_Turn,Sec_Struct_Sheet,Percent_A,Percent_C,Percent_D,Percent_E,Percent_F,Percent_G,Percent_H,Percent_I,Percent_K,Percent_L,Percent_M,Percent_N,Percent_P,Percent_Q,Percent_R,Percent_S,Percent_T,Percent_V,Percent_W,Percent_Y,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,predict_xgboost,predict_rfc,string_protein_id,preferred_name,protein_size,annotation
1085,6183.Smp_041050.1,559,0.1055456171735241,0.2719141323792486,0.4132379248658318,0.3148479427549195,0.0304114490161001,0.0196779964221824,0.0590339892665474,0.0697674418604651,0.0483005366726296,0.071556350626118,0.0232558139534883,0.0626118067978533,0.0572450805008944,0.0858676207513416,0.0089445438282647,0.0536672629695885,0.0626118067978533,0.0232558139534883,0.0536672629695885,0.10912343470483,0.0500894454382826,0.0536672629695885,0.0143112701252236,0.0429338103756708,0.0004727387330601,0.0001110984754766,3.366036242904886e-10,0.3486531407541677,0.0,0,0,6183.Smp_041050.1,Smp_041050.1,559,Uncharacterized protein
1086,6183.Smp_041060.1,589,0.064516129032258,0.3633276740237691,0.365025466893039,0.2716468590831918,0.0441426146010186,0.0203735144312393,0.0679117147707979,0.0730050933786078,0.0373514431239388,0.0441426146010186,0.0271646859083191,0.0611205432937181,0.0577249575551782,0.0899830220713073,0.0254668930390492,0.064516129032258,0.032258064516129,0.0492359932088285,0.0814940577249575,0.098471986417657,0.0390492359932088,0.0594227504244482,0.0050933786078098,0.0220713073005093,0.0491648282382603,0.0090104705480643,6.13138640805827e-05,0.4908289319958448,0.4103182455272487,1,1,6183.Smp_041060.1,Smp_041060,589,Putative septin ; Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin- like GTPase superfamily. Septin GTPase family
1087,6183.Smp_041100.1,695,0.0906474820143884,0.3266187050359712,0.3697841726618704,0.3035971223021583,0.0460431654676259,0.0273381294964028,0.0532374100719424,0.0474820143884892,0.0431654676258992,0.0258992805755395,0.014388489208633,0.079136690647482,0.0575539568345323,0.1266187050359712,0.0201438848920863,0.074820143884892,0.037410071942446,0.0474820143884892,0.0388489208633093,0.1208633093525179,0.037410071942446,0.0546762589928057,0.0071942446043165,0.0402877697841726,0.0004727387330601,8.13646704887398e-05,6.200059279693446e-10,0.3481937317622878,0.0,0,0,6183.Smp_041100.1,Smp_041100,695,Uncharacterized protein
1088,6183.Smp_041280.1,479,0.0501043841336116,0.37160751565762,0.3653444676409186,0.2630480167014614,0.1231732776617954,0.0146137787056367,0.0187891440501043,0.0334029227557411,0.0334029227557411,0.0855949895615866,0.0250521920668058,0.0375782881002087,0.0313152400835073,0.0960334029227557,0.0375782881002087,0.0793319415448851,0.0605427974947807,0.0563674321503131,0.0250521920668058,0.0897703549060542,0.0855949895615866,0.0501043841336116,0.0020876826722338,0.0146137787056367,0.0165458556571068,0.0020039675447839,1.3052263589739826e-05,0.4501704024927818,0.3985347985347985,1,1,6183.Smp_041280.1,Smp_041280,479,Bruno-like rna binding protein 
1089,6183.Smp_041350.1,230,0.0347826086956521,0.2478260869565217,0.4608695652173913,0.2913043478260869,0.0217391304347826,0.0130434782608695,0.0565217391304347,0.0521739130434782,0.0217391304347826,0.0347826086956521,0.0434782608695652,0.0695652173913043,0.0391304347826087,0.0782608695652174,0.0565217391304347,0.1478260869565217,0.0478260869565217,0.0217391304347826,0.017391304347826,0.1347826086956521,0.1,0.0304347826086956,0.0043478260869565,0.008695652173913,0.0124487866372518,0.0012709181245048,6.384369231154301e-06,0.4319575419097065,0.4644595910418695,0,1,6183.Smp_041350.1,Smp_041350,230,Bruno-like rna binding protein 
1090,6183.Smp_041390.1,168,0.0892857142857142,0.369047619047619,0.369047619047619,0.2619047619047618,0.0952380952380952,0.0059523809523809,0.0476190476190476,0.0892857142857142,0.0476190476190476,0.0654761904761904,0.0119047619047619,0.0476190476190476,0.0357142857142857,0.0833333333333333,0.0297619047619047,0.0476190476190476,0.0892857142857142,0.0178571428571428,0.0535714285714285,0.0833333333333333,0.0238095238095238,0.0833333333333333,0.0178571428571428,0.0238095238095238,0.0209580838323353,0.0026238403994746,2.279617072547844e-05,0.4547214906659719,0.4784688995215311,1,1,6183.Smp_041390.1,Smp_041390,168,"Ubiquitin-conjugating enzyme E2 G, putative ; Belongs to the ubiquitin-conjugating enzyme family"
1091,6183.Smp_041430.1,246,0.08130081300813,0.3983739837398374,0.3373983739837399,0.2642276422764227,0.0853658536585365,0.024390243902439,0.065040650406504,0.0975609756097561,0.032520325203252,0.032520325203252,0.0121951219512195,0.0365853658536585,0.0772357723577235,0.0975609756097561,0.0203252032520325,0.056910569105691,0.0203252032520325,0.0528455284552845,0.0447154471544715,0.0853658536585365,0.048780487804878,0.0609756097560975,0.0121951219512195,0.0365853658536585,0.1753860699653325,0.029047748418475,0.0008644706290232,0.5378679187785862,0.3128672264344858,1,1,6183.Smp_041430.1,Smp_041430.1,246,"14-3-3 protein, putative ; Belongs to the 14-3-3 family"
1092,6183.Smp_041450.1,543,0.0847145488029466,0.3333333333333333,0.3370165745856353,0.3296500920810313,0.0460405156537753,0.0239410681399631,0.0755064456721915,0.0644567219152854,0.0368324125230202,0.0773480662983425,0.0184162062615101,0.0515653775322283,0.0589318600368324,0.1031307550644567,0.0147329650092081,0.0276243093922651,0.0460405156537753,0.0368324125230202,0.0681399631675874,0.0515653775322283,0.0699815837937384,0.0810313075506445,0.011049723756906,0.0368324125230202,0.0266309486290576,0.0025355553331664,7.147431304174346e-05,0.4719803996664665,0.3126937165398704,1,1,6183.Smp_041450.1,Smp_041450,543,"Aspartyl-tRNA synthetase, putative "
1093,6183.Smp_041480.2,583,0.0600343053173241,0.3104631217838765,0.4476843910806175,0.241852487135506,0.0531732418524871,0.0034305317324185,0.0634648370497427,0.0308747855917667,0.0343053173241852,0.0994854202401372,0.0154373927958833,0.0566037735849056,0.0428816466552315,0.0737564322469982,0.0240137221269296,0.0703259005145797,0.0428816466552315,0.0566037735849056,0.072041166380789,0.1286449399656946,0.04631217838765,0.0600343053173241,0.0034305317324185,0.0222984562607204,0.1588402143082256,0.0193451572891507,0.0005493925108384,0.5284560145253154,0.2761364890212954,1,1,6183.Smp_041480.2,Smp_041480.2,583,"Rna recognition motif (Rrm) domain containing protein, putative "
1094,6183.Smp_041490.1,334,0.1137724550898203,0.281437125748503,0.311377245508982,0.407185628742515,0.0449101796407185,0.0269461077844311,0.0568862275449101,0.0658682634730539,0.0538922155688622,0.0359281437125748,0.0538922155688622,0.0688622754491018,0.0508982035928143,0.0838323353293413,0.0149700598802395,0.0508982035928143,0.0419161676646706,0.0239520958083832,0.0479041916167664,0.0748502994011976,0.0718562874251497,0.0718562874251497,0.0149700598802395,0.0449101796407185,0.004097069019855,0.0004433203382408,1.934838908022828e-06,0.4151610781826597,0.123076923076923,0,0,6183.Smp_041490.1,Smp_041490,334,Uncharacterized protein
1095,6183.Smp_041500.1,147,0.0816326530612244,0.3809523809523809,0.3061224489795918,0.3129251700680271,0.0884353741496598,0.0272108843537414,0.0612244897959183,0.0544217687074829,0.0476190476190476,0.0476190476190476,0.0068027210884353,0.0612244897959183,0.0204081632653061,0.1020408163265306,0.0408163265306122,0.0408163265306122,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0884353741496598,0.0476190476190476,0.0884353741496598,0.0068027210884353,0.0272108843537414,0.0196974472108414,0.003537222590801,1.85622591804126e-05,0.4563575325838893,0.6272258064516129,0,1,6183.Smp_041500.1,Smp_041500,147,Uncharacterized protein
1096,6183.Smp_041600.1,1257,0.1058074781225139,0.2871917263325378,0.3500397772474145,0.3627684964200477,0.0373906125696101,0.0167064439140811,0.0620525059665871,0.0540970564836913,0.0469371519490851,0.050914876690533,0.0270485282418456,0.0739856801909307,0.0588703261734288,0.0883054892601432,0.0182975338106603,0.0525059665871121,0.050914876690533,0.0350039777247414,0.0540970564836913,0.0747812251392203,0.0644391408114558,0.0747812251392203,0.020684168655529,0.0381861575178997,0.0337220296249606,0.0035090639381493,6.181070897798894e-05,0.4766271328963107,0.2903339037339301,1,1,6183.Smp_041600.1,Smp_041600,1257,Isoleucine--tRNA ligase ; Belongs to the class-I aminoacyl-tRNA synthetase family
1097,6183.Smp_041650.1,84,0.0595238095238095,0.3452380952380952,0.3690476190476189,0.2857142857142857,0.0714285714285714,0.0833333333333333,0.0476190476190476,0.0238095238095238,0.0476190476190476,0.0595238095238095,0.0238095238095238,0.0357142857142857,0.1071428571428571,0.0952380952380952,0.0238095238095238,0.0119047619047619,0.0714285714285714,0.0357142857142857,0.0952380952380952,0.0714285714285714,0.0238095238095238,0.0595238095238095,0.0,0.0119047619047619,0.0757957768673179,0.0080398761193341,0.0001160612828412,0.4872090827624115,0.4557345807345807,1,1,6183.Smp_041650.1,Smp_041650,84,Putative 40s ribosomal protein S27 
1098,6183.Smp_041680.1,141,0.1347517730496454,0.2836879432624113,0.3687943262411347,0.3475177304964539,0.0070921985815602,0.0212765957446808,0.0496453900709219,0.0567375886524822,0.0425531914893617,0.0567375886524822,0.0070921985815602,0.0638297872340425,0.0780141843971631,0.0992907801418439,0.0354609929078014,0.0638297872340425,0.0496453900709219,0.0567375886524822,0.0283687943262411,0.0709219858156028,0.0780141843971631,0.0425531914893617,0.0070921985815602,0.0851063829787234,0.0181216514339741,0.0017058765297707,1.850458034952979e-05,0.4503622092258422,0.4268497330282227,1,1,6183.Smp_041680.1,Smp_041680,141,Bet5-related 
1099,6183.Smp_041730.2,304,0.0559210526315789,0.3256578947368421,0.4375,0.2368421052631578,0.0328947368421052,0.0032894736842105,0.0526315789473684,0.1184210526315789,0.0361842105263157,0.0559210526315789,0.0625,0.0361842105263157,0.1480263157894736,0.0559210526315789,0.0164473684210526,0.0592105263157894,0.0230263157894736,0.0526315789473684,0.0493421052631578,0.0986842105263157,0.0427631578947368,0.0361842105263157,0.0,0.0197368421052631,0.049322407815947,0.0063534406267996,5.857321991336179e-05,0.471559270601406,0.5839886950110592,1,1,6183.Smp_041730.2,Smp_041730.2,304,Putative pre-mRNA-splicing factor cwc-21 
1100,6183.Smp_041740.1,545,0.0385321100917431,0.3834862385321101,0.3192660550458716,0.2972477064220183,0.0862385321100917,0.0201834862385321,0.0605504587155963,0.0752293577981651,0.0201834862385321,0.0605504587155963,0.0091743119266055,0.0807339449541284,0.0715596330275229,0.0880733944954128,0.036697247706422,0.0422018348623853,0.0348623853211009,0.036697247706422,0.0605504587155963,0.0495412844036697,0.0605504587155963,0.0880733944954128,0.0055045871559633,0.0128440366972477,0.136306334699023,0.0167651708699163,0.0007169676098167,0.5216318991872273,0.268483729394134,1,1,6183.Smp_041740.1,Smp_041740,545,T-complex protein 1 subunit gamma; Molecular chaperone; assists the folding of proteins upon ATP hydrolysis
1101,6183.Smp_041760.1,1825,0.0778082191780822,0.3441095890410959,0.3819178082191781,0.273972602739726,0.0465753424657534,0.0093150684931506,0.061917808219178,0.0789041095890411,0.0317808219178082,0.0410958904109589,0.0306849315068493,0.044931506849315,0.0673972602739726,0.0865753424657534,0.0142465753424657,0.0673972602739726,0.0438356164383561,0.044931506849315,0.0728767123287671,0.1002739726027397,0.0602739726027397,0.050958904109589,0.0142465753424657,0.0317808219178082,0.2059565080365584,0.0295944473446181,0.002547200301229,0.5436777222733228,0.2727649797122574,1,1,6183.Smp_041760.1,Smp_041760,1825,Putative chromodomain helicase DNA binding protein 
1102,6183.Smp_041770.1,1089,0.0596877869605142,0.3204775022956841,0.4003673094582186,0.2791551882460973,0.0596877869605142,0.0183654729109274,0.0661157024793388,0.0771349862258953,0.0192837465564738,0.0486685032139577,0.0358126721763085,0.0449954086317722,0.0587695133149678,0.0762167125803489,0.017447199265381,0.0587695133149678,0.0642791551882461,0.0431588613406795,0.046831955922865,0.1037649219467401,0.0651974288337924,0.0550964187327823,0.0101010101010101,0.0303030303030303,0.0819413803971005,0.0134998609341249,0.0002441885038353,0.5007106134784708,0.3441974210760338,0,1,6183.Smp_041770.1,Smp_041770,1089,Serine/threonine kinase 
1103,6183.Smp_041820.1,429,0.0745920745920745,0.3613053613053613,0.3216783216783216,0.317016317016317,0.0489510489510489,0.0139860139860139,0.0419580419580419,0.0699300699300699,0.0279720279720279,0.0582750582750582,0.0349650349650349,0.0722610722610722,0.0466200466200466,0.1328671328671328,0.0163170163170163,0.0606060606060606,0.0396270396270396,0.0303030303030303,0.0629370629370629,0.0745920745920745,0.0699300699300699,0.0512820512820512,0.0139860139860139,0.0326340326340326,0.213835486920895,0.0362920246748848,0.0008178442077514,0.5487109041632039,0.3304758675109723,1,1,6183.Smp_041820.1,Smp_041820,429,Serine/threonine kinase ; Belongs to the protein kinase superfamily
1104,6183.Smp_041830.1,152,0.1447368421052631,0.3026315789473684,0.3157894736842105,0.3815789473684209,0.1052631578947368,0.0197368421052631,0.0657894736842105,0.0197368421052631,0.1052631578947368,0.0657894736842105,0.006578947368421,0.125,0.0197368421052631,0.0986842105263157,0.0131578947368421,0.0394736842105263,0.0328947368421052,0.0131578947368421,0.0526315789473684,0.0921052631578947,0.0263157894736842,0.0592105263157894,0.0263157894736842,0.0131578947368421,0.0009454774661203,6.026732720767752e-05,5.643360855078215e-07,0.3588322185310801,0.1333333333333333,0,0,6183.Smp_041830.1,Smp_041830,152,Small membrane protein related 
1105,6183.Smp_041890.2,290,0.0655172413793103,0.3310344827586206,0.3689655172413793,0.3,0.0551724137931034,0.0137931034482758,0.0551724137931034,0.0655172413793103,0.0275862068965517,0.0586206896551724,0.0241379310344827,0.0448275862068965,0.0689655172413793,0.1,0.0206896551724137,0.0344827586206896,0.0482758620689655,0.0448275862068965,0.0448275862068965,0.1034482758620689,0.0586206896551724,0.093103448275862,0.0137931034482758,0.0241379310344827,0.0160731169240466,0.0014259182993568,1.4923124385154563e-05,0.4331967643660048,0.4488448844884488,1,1,6183.Smp_041890.2,Smp_041890.2,290,Ribonuclease; Endonuclease that specifically degrades the RNA of RNA- DNA hybrids
1106,6183.Smp_041960.1,454,0.0704845814977973,0.3524229074889868,0.3744493392070485,0.2731277533039647,0.0242290748898678,0.0110132158590308,0.0374449339207048,0.052863436123348,0.0374449339207048,0.026431718061674,0.0242290748898678,0.0814977973568281,0.0440528634361233,0.1255506607929515,0.0220264317180616,0.118942731277533,0.0506607929515418,0.0881057268722467,0.039647577092511,0.0969162995594713,0.0616740088105726,0.0242290748898678,0.0044052863436123,0.0286343612334801,0.0165458556571068,0.0036394622627999,1.5049824679172575e-06,0.4227436761977277,0.3439560439560439,1,1,6183.Smp_041960.1,Smp_041960,454,Uncharacterized protein
1107,6183.Smp_041970.1,66,0.106060606060606,0.4545454545454545,0.2121212121212121,0.3333333333333333,0.1212121212121212,0.0151515151515151,0.0757575757575757,0.0757575757575757,0.0454545454545454,0.0151515151515151,0.0151515151515151,0.0454545454545454,0.0606060606060606,0.106060606060606,0.0454545454545454,0.0151515151515151,0.0303030303030303,0.0303030303030303,0.0757575757575757,0.0151515151515151,0.0303030303030303,0.1212121212121212,0.0303030303030303,0.0303030303030303,0.0425464859754175,0.006019948395289,8.497716074778597e-05,0.4810741584099454,0.3070356601955115,1,1,6183.Smp_041970.1,Smp_041970,66,"SPFH domain / Band 7 family protein,putative "
1108,6183.Smp_041980.1,116,0.0517241379310344,0.3793103448275862,0.4310344827586207,0.1896551724137931,0.1810344827586207,0.0086206896551724,0.0948275862068965,0.0603448275862069,0.0344827586206896,0.0689655172413793,0.0,0.0258620689655172,0.0862068965517241,0.0862068965517241,0.043103448275862,0.043103448275862,0.0517241379310344,0.0,0.0086206896551724,0.0862068965517241,0.0344827586206896,0.0689655172413793,0.0,0.0172413793103448,0.0515285219035612,0.0066259427896759,3.620514156433772e-05,0.4834210404999093,0.5450742012344985,1,1,6183.Smp_041980.1,Smp_041980,116,Putative 60s acidic ribosomal protein P1 ; Belongs to the eukaryotic ribosomal protein P1/P2 family
1109,6183.Smp_042020.1,544,0.125,0.2665441176470588,0.3786764705882353,0.3547794117647058,0.0349264705882352,0.0165441176470588,0.0422794117647058,0.0386029411764705,0.0661764705882353,0.0625,0.0128676470588235,0.0808823529411764,0.0790441176470588,0.1176470588235294,0.0165441176470588,0.0496323529411764,0.0422794117647058,0.03125,0.0275735294117647,0.1029411764705882,0.0661764705882353,0.0533088235294117,0.0110294117647058,0.0477941176470588,0.0135518436810589,0.0008384031523308,2.06054068865041e-05,0.431839890393457,0.3638850889192886,0,1,6183.Smp_042020.1,ATPDase1,544,ATP-diphosphohydrolase 1; Putative atp-diphosphohydrolase 1 ; Belongs to the GDA1/CD39 NTPase family
1110,6183.Smp_042030.1,241,0.0912863070539419,0.4232365145228215,0.2863070539419087,0.2904564315352697,0.0663900414937759,0.0124481327800829,0.0207468879668049,0.0912863070539419,0.0539419087136929,0.0290456431535269,0.0207468879668049,0.0622406639004149,0.0580912863070539,0.1203319502074688,0.0207468879668049,0.0622406639004149,0.0082987551867219,0.0456431535269709,0.0788381742738589,0.1078838174273859,0.0663900414937759,0.0373443983402489,0.0041493775933609,0.0331950207468879,0.0003151591553734,2.186195927671227e-05,0.0,0.3407479384439238,1.0,0,0,6183.Smp_042030.1,Smp_042030.1,241,Putative vesicle transport protein SEC20 
1111,6183.Smp_042050.1,686,0.075801749271137,0.314868804664723,0.4096209912536442,0.2755102040816327,0.0422740524781341,0.0160349854227405,0.0612244897959183,0.0816326530612244,0.0349854227405247,0.0422740524781341,0.0291545189504373,0.0451895043731778,0.0918367346938775,0.0714285714285714,0.0145772594752186,0.0670553935860058,0.0393586005830903,0.0437317784256559,0.0612244897959183,0.107871720116618,0.0612244897959183,0.0481049562682215,0.0131195335276967,0.0276967930029154,0.0236369366530097,0.003662200321323,3.1988189583572083e-06,0.4549171960632889,0.7710961968680089,1,1,6183.Smp_042050.1,Smp_042050,686,Uncharacterized protein
1112,6183.Smp_042060.1,266,0.1203007518796992,0.2857142857142857,0.3458646616541353,0.3684210526315788,0.018796992481203,0.018796992481203,0.0639097744360902,0.0977443609022556,0.0676691729323308,0.0601503759398496,0.0300751879699248,0.0714285714285714,0.0902255639097744,0.075187969924812,0.0075187969924812,0.0338345864661654,0.0263157894736842,0.0338345864661654,0.0526315789473684,0.0714285714285714,0.0676691729323308,0.0601503759398496,0.0112781954887218,0.0413533834586466,0.0011030570438071,5.367336260162286e-05,1.3984869224073904e-09,0.3385108422908092,0.9523809523809524,0,0,6183.Smp_042060.1,Smp_042060,266,Uncharacterized protein
1113,6183.Smp_042090.1,217,0.0691244239631336,0.3271889400921659,0.3456221198156682,0.3271889400921659,0.0599078341013824,0.0276497695852534,0.0414746543778801,0.0552995391705069,0.0414746543778801,0.0276497695852534,0.0276497695852534,0.0460829493087557,0.1382488479262673,0.1013824884792626,0.0276497695852534,0.0460829493087557,0.0460829493087557,0.032258064516129,0.0506912442396313,0.0460829493087557,0.0599078341013824,0.0967741935483871,0.0046082949308755,0.0230414746543778,0.1032146233848093,0.012145350808347,0.0002926979065513,0.5015818277695595,0.4048742909167309,1,1,6183.Smp_042090.1,Smp_042090.1,217,Putative 60s ribosomal protein L10a 
1114,6183.Smp_042110.1,192,0.1145833333333333,0.3072916666666666,0.3802083333333333,0.3125,0.0208333333333333,0.0104166666666666,0.0520833333333333,0.0625,0.046875,0.046875,0.0052083333333333,0.0520833333333333,0.046875,0.078125,0.0260416666666666,0.0572916666666666,0.0729166666666666,0.0364583333333333,0.0833333333333333,0.1041666666666666,0.0885416666666666,0.0416666666666666,0.0104166666666666,0.0572916666666666,0.003466750709108,0.0002958558190391,8.567195724623015e-07,0.3950663820045045,0.4978354978354978,0,0,6183.Smp_042110.1,Smp_042110.1,192,Uncharacterized protein
1115,6183.Smp_042160.2,363,0.0633608815426997,0.4132231404958677,0.3168044077134986,0.2699724517906336,0.1184573002754821,0.0165289256198347,0.0413223140495867,0.0661157024793388,0.0275482093663911,0.071625344352617,0.0220385674931129,0.0413223140495867,0.0633608815426997,0.1184573002754821,0.0137741046831955,0.0523415977961432,0.046831955922865,0.0495867768595041,0.046831955922865,0.0413223140495867,0.0661157024793388,0.0606060606060606,0.0110192837465564,0.024793388429752,0.0603529782540182,0.0078315719937294,0.0003295856780269,0.4938099065886717,0.2871515864011045,1,1,6183.Smp_042160.2,Smp_042160.2,363,Belongs to the class I fructose-bisphosphate aldolase family
1116,6183.Smp_042210.1,488,0.0696721311475409,0.3381147540983606,0.3627049180327869,0.2991803278688525,0.040983606557377,0.0307377049180327,0.0573770491803278,0.055327868852459,0.0348360655737704,0.0368852459016393,0.0389344262295082,0.0778688524590164,0.0614754098360655,0.1434426229508196,0.0163934426229508,0.0635245901639344,0.0389344262295082,0.0327868852459016,0.0491803278688524,0.1045081967213114,0.0348360655737704,0.0471311475409836,0.0081967213114754,0.026639344262295,0.0401827923101166,0.0079937913298821,1.0904185412385357e-05,0.4690135061616854,0.4579280531110082,1,1,6183.Smp_042210.1,Smp_042210,488,Origin recognition complex subunit 4; Component of the origin recognition complex (ORC) that binds origins of replication
1117,6183.Smp_042230.1,333,0.078078078078078,0.3783783783783784,0.3303303303303303,0.2912912912912913,0.078078078078078,0.003003003003003,0.06006006006006,0.06006006006006,0.036036036036036,0.048048048048048,0.039039039039039,0.075075075075075,0.033033033033033,0.1171171171171171,0.015015015015015,0.042042042042042,0.06006006006006,0.033033033033033,0.075075075075075,0.087087087087087,0.051051051051051,0.045045045045045,0.006006006006006,0.036036036036036,0.0012606366214938,0.0003130472078899,1.0011866027158992e-10,0.3782655749921454,0.8928571428571429,0,0,6183.Smp_042230.1,Smp_042230,333,Uncharacterized protein
1118,6183.Smp_042270.2,428,0.0514018691588785,0.411214953271028,0.322429906542056,0.2663551401869158,0.0841121495327102,0.0116822429906542,0.0747663551401869,0.0887850467289719,0.0303738317757009,0.0490654205607476,0.0163551401869158,0.0607476635514018,0.0747663551401869,0.0957943925233644,0.0327102803738317,0.0327102803738317,0.0490654205607476,0.0443925233644859,0.0654205607476635,0.0420560747663551,0.0514018691588785,0.0747663551401869,0.0023364485981308,0.0186915887850467,0.1270091396155058,0.0226503727753805,0.0003349767381076,0.5193253054633402,0.3768876285005317,1,1,6183.Smp_042270.2,Smp_042270.2,428,"26S protease regulatory subunit 6a, putative ; Belongs to the AAA ATPase family"
1119,6183.Smp_042280.1,142,0.056338028169014,0.3380281690140845,0.3732394366197182,0.2887323943661972,0.0422535211267605,0.0140845070422535,0.0633802816901408,0.0704225352112676,0.0140845070422535,0.056338028169014,0.0140845070422535,0.1126760563380281,0.0985915492957746,0.1267605633802817,0.0211267605633802,0.0915492957746478,0.0140845070422535,0.0352112676056338,0.0422535211267605,0.0492957746478873,0.028169014084507,0.0633802816901408,0.0,0.0422535211267605,0.0126063662149385,0.00185383168057,8.016950655307634e-06,0.4475337400549228,0.3481012658227848,1,1,6183.Smp_042280.1,Smp_042280.1,142,Uncharacterized protein
1120,6183.Smp_042300.2,279,0.060931899641577,0.3727598566308243,0.3835125448028674,0.2437275985663082,0.050179211469534,0.007168458781362,0.057347670250896,0.078853046594982,0.039426523297491,0.064516129032258,0.007168458781362,0.068100358422939,0.064516129032258,0.078853046594982,0.032258064516129,0.068100358422939,0.028673835125448,0.057347670250896,0.075268817204301,0.1003584229390681,0.039426523297491,0.060931899641577,0.0,0.021505376344086,0.0230066183422628,0.0036995389855147,9.254108223341907e-06,0.4667697527282189,0.3992442135096835,1,1,6183.Smp_042300.2,PUR-alpha,279,PUR-alpha-like protein 
1121,6183.Smp_042340.1,1214,0.0675453047775947,0.2907742998352554,0.4028006589785832,0.3064250411861614,0.0354200988467874,0.0238879736408566,0.0551894563426688,0.0411861614497528,0.0222405271828665,0.0370675453047775,0.0362438220757825,0.0650741350906095,0.0527182866556836,0.0914332784184514,0.0172981878088962,0.1087314662273476,0.0313014827018121,0.0535420098846787,0.0518945634266886,0.1177924217462932,0.07166392092257,0.0420098846787479,0.0049423393739703,0.0403624382207578,0.0980144973211471,0.0183431437674939,9.720570885875292e-05,0.5051374456645409,0.4610859986226965,1,1,6183.Smp_042340.1,Smp_042340,1214,"Catenin and plakophilin, putative "
1122,6183.Smp_042390.1,238,0.088235294117647,0.2857142857142857,0.3949579831932773,0.319327731092437,0.042016806722689,0.0210084033613445,0.0672268907563025,0.0672268907563025,0.0546218487394958,0.0504201680672268,0.0378151260504201,0.0714285714285714,0.0588235294117647,0.0798319327731092,0.0378151260504201,0.0588235294117647,0.0756302521008403,0.0252100840336134,0.0336134453781512,0.0840336134453781,0.0504201680672268,0.0504201680672268,0.0084033613445378,0.0252100840336134,0.0167034352347935,0.0015284467305932,2.6994482613214054e-05,0.4554399016386578,0.3146451033243486,1,1,6183.Smp_042390.1,Smp_042390,238,Putative 2-deoxyglucose-6-phosphate phosphatase 
1123,6183.Smp_042400.1,183,0.0983606557377049,0.2732240437158469,0.3879781420765027,0.3387978142076502,0.0437158469945355,0.0491803278688524,0.0655737704918032,0.0710382513661202,0.0546448087431694,0.0382513661202185,0.0163934426229508,0.0928961748633879,0.1147540983606557,0.0765027322404371,0.0273224043715847,0.0437158469945355,0.0327868852459016,0.0163934426229508,0.0382513661202185,0.0928961748633879,0.0273224043715847,0.0546448087431694,0.0109289617486338,0.0327868852459016,0.0047273873306019,0.0006842670381071,1.1074739662748277e-06,0.4175115622329368,0.3954022988505747,0,0,6183.Smp_042400.1,Smp_042400,183,Uncharacterized protein
1124,6183.Smp_042430.2,248,0.0685483870967742,0.3830645161290322,0.3306451612903225,0.2862903225806452,0.0604838709677419,0.0080645161290322,0.0564516129032258,0.1008064516129032,0.0282258064516129,0.0362903225806451,0.0282258064516129,0.0887096774193548,0.0524193548387096,0.1129032258064516,0.0201612903225806,0.0564516129032258,0.0443548387096774,0.0403225806451612,0.0483870967741935,0.0846774193548387,0.0524193548387096,0.0403225806451612,0.0040322580645161,0.0362903225806451,0.0171761739678537,0.0021555657844344,4.593378876718258e-06,0.4274737550767262,0.5711858647638464,1,1,6183.Smp_042430.2,Smp_042430.2,248,DNA replication complex GINS protein SLD5; The GINS complex plays an essential role in the initiation of DNA replication
1125,6183.Smp_042440.1,344,0.1773255813953488,0.2732558139534883,0.2703488372093023,0.4563953488372093,0.0523255813953488,0.0174418604651162,0.0290697674418604,0.0377906976744186,0.0755813953488372,0.0290697674418604,0.0377906976744186,0.0784883720930232,0.066860465116279,0.1104651162790697,0.0261627906976744,0.0377906976744186,0.0406976744186046,0.0145348837209302,0.0319767441860465,0.066860465116279,0.0523255813953488,0.0930232558139534,0.0377906976744186,0.063953488372093,0.0119760479041916,0.0006671705162823,3.427049229971849e-05,0.4322814143765463,0.131578947368421,1,1,6183.Smp_042440.1,Smp_042440,344,(Dihydro)ceramide Synthase (LAG1) 
1126,6183.Smp_042550.1,435,0.0666666666666666,0.4068965517241379,0.3172413793103448,0.2758620689655173,0.0735632183908046,0.0114942528735632,0.0551724137931034,0.0988505747126436,0.0344827586206896,0.0413793103448275,0.0275862068965517,0.0413793103448275,0.0712643678160919,0.1241379310344827,0.0206896551724137,0.064367816091954,0.0229885057471264,0.0344827586206896,0.0551724137931034,0.0620689655172413,0.0482758620689655,0.0804597701149425,0.0068965517241379,0.025287356321839,0.0682319571383548,0.0088191521396025,0.0002463106047514,0.4946958369983081,0.3151248823881618,1,1,6183.Smp_042550.1,Smp_042550,435,Sortingnexin-related 
